claim_id,policy_id,policy_number,claim_type,claim_date,claim_amount,claim_status,days_to_settle,created_at,updated_at
15b2d3ee-b104-4237-8d55-149b5cf3ea54,dab03439-f745-4c94-82f7-8f725ffc3c66,POL-0015854,theft,2018-12-24,20273.14,open,,2018-12-24 14:47:00,2018-12-24 14:47:00
76037c88-13c4-4070-a81b-989be3f146d7,f00efbde-05b9-49b9-ab77-62c8ca3b4bb0,POL-0009722,weather,2020-06-04,1518.4,rejected,,2020-06-04 18:11:00,2020-06-04 18:11:00
7e4a798d-dbaf-4b07-bd47-a159e765941b,3d3dde18-b684-4d11-8c20-031294c836c3,POL-0003972,windscreen,2018-10-05,2203.3,settled,174,2018-10-05 13:38:00,2018-10-05 13:38:00
3098a28a-2a06-4850-a24d-74df0ddc2f8e,e2cdb9a0-8c22-4aa8-a66d-696d28f58245,POL-0004307,accident,2023-06-07,5596.86,rejected,,2023-06-07 12:45:00,2023-06-07 12:45:00
e29f2327-fdfe-48b1-9f56-06dffe5ac98d,5b7e02b0-81c1-4597-a1b8-9b0c9b575318,POL-0021977,weather,2022-11-28,852.19,rejected,,2022-11-28 13:00:00,2022-11-28 13:00:00
e68721a7-311d-4429-9253-523863138da1,57eda8ca-d91b-4953-abcf-cbcb583a3b80,POL-0023522,accident,2023-11-03,17621.43,open,,2023-11-03 18:44:00,2023-11-03 18:44:00
82e08ade-8457-453d-9060-2b549199c200,268a9ff0-3899-4bf1-9d4a-a96825f0c631,POL-0020962,fire,2024-02-17,17025.15,rejected,,2024-02-17 14:57:00,2024-02-17 14:57:00
2630c2e3-9dd4-4075-a9b7-214d6f940990,3b5149dc-0ac2-4be8-a49b-2ae2b3bd0ccf,POL-0004164,weather,2024-03-10,21169.19,open,,2024-03-10 17:16:00,2024-03-10 17:16:00
e1fea313-7f9f-4e60-8564-60a03c984a20,ce545d8c-f3b1-4b8c-a585-952f8554ecae,POL-0004252,accident,2022-05-19,11519.65,open,,2022-05-19 10:48:00,2022-05-19 10:48:00
cb273d17-9d55-46f0-9631-17d30d4457b0,65f38472-04a6-42b0-9336-9b115ab84872,POL-0017012,windscreen,2019-04-18,4195.51,settled,166,2019-04-18 08:36:00,2019-04-18 08:36:00
4a92df13-58ba-4ad0-9a5c-35405908770a,437e627d-339d-4e85-bbb6-52205b064bb1,POL-0009515,weather,2020-07-29,8808.18,rejected,,2020-07-29 10:37:00,2020-07-29 10:37:00
2b8f51ce-a74e-405d-a9a0-000cd7dd4945,d874cec1-acdf-4f9c-ab19-c7884d0def2e,POL-0002917,accident,2019-02-14,9383.15,settled,32,2019-02-14 09:33:00,2019-02-14 09:33:00
ba3ccf87-0adc-402c-9b30-d260a0439ba2,69666acc-0d3e-4b8f-a207-f4e6c150834c,POL-0002836,accident,2022-08-27,9385.28,settled,43,2022-08-27 18:41:00,2022-08-27 18:41:00
516a53a3-949e-4f8c-aede-48b380ea1ddb,0881457a-c2a1-4af4-a073-62e01d2c07f5,POL-0023859,accident,2020-06-09,684.34,open,,2020-06-09 17:29:00,2020-06-09 17:29:00
f80fefb1-0fab-4581-8bba-e8e6d83aa043,6c786839-3331-4068-a33a-b58817cb9b2f,POL-0007532,windscreen,2018-12-02,1413.43,rejected,,2018-12-02 15:52:00,2018-12-02 15:52:00
83863e8e-5730-4a62-8261-62c123d28c9b,db4afbff-37ef-476f-803a-a5103605d855,POL-0012739,accident,2023-10-08,15094.05,rejected,,2023-10-08 18:32:00,2023-10-08 18:32:00
f7bc1855-b016-4fe2-a54e-30df05f43299,17220d0e-eb46-46ae-a2e9-8edf226872a1,POL-0024918,accident,2021-08-17,5878.9,settled,36,2021-08-17 10:51:00,2021-08-17 10:51:00
88aef40b-5fcb-49d8-9894-2975637c6ac1,d238e3b7-49d0-45ac-9e59-771c0b89c7c3,POL-0001336,accident,2024-05-17,1822.57,open,,2024-05-17 10:46:00,2024-05-17 10:46:00
7ee60c1e-8a0a-4303-87c8-138f01022862,bc4a1922-a4b6-4e11-9489-4013f3cb1d18,POL-0022999,accident,2020-12-04,1083.63,open,,2020-12-04 10:34:00,2020-12-04 10:34:00
086d85b3-5820-42f0-99e4-d9df5d6ed8df,55575c8f-fbc6-412c-a4db-5c0253740b8f,POL-0010049,accident,2023-09-21,998.58,rejected,,2023-09-21 10:21:00,2023-09-21 10:21:00
b251c9e7-084b-4785-8333-99060259082f,0087fa86-3710-4432-93b5-1e83805d78fe,POL-0011581,accident,2019-12-25,16902.76,settled,107,2019-12-25 08:50:00,2019-12-25 08:50:00
5b00e2f1-125e-4fd5-8351-d5c6ce2f3442,21969eff-a3de-48f5-96ba-0420190c95af,POL-0003504,windscreen,2019-10-01,14542.78,settled,110,2019-10-01 13:30:00,2019-10-01 13:30:00
7669673c-7fa5-429e-be06-d722f1984c71,b9f36151-fe46-4e9c-aa1c-e11f6d0c2cb7,POL-0011179,theft,2023-11-07,3976.07,open,,2023-11-07 17:36:00,2023-11-07 17:36:00
992b2ace-f76d-4f11-9659-138d9c82b630,c6ce13fc-c400-49b3-9119-5985b4291229,POL-0006320,fire,2018-05-04,977.88,settled,42,2018-05-04 11:58:00,2018-05-04 11:58:00
9583c07a-fce8-41ec-8ac4-cd2afce6ef10,8df21310-1e84-488e-83d6-8700bf8ac732,POL-0022392,windscreen,2022-09-11,1663.99,rejected,,2022-09-11 14:51:00,2022-09-11 14:51:00
308c28f7-396f-4e76-b7b8-21c39e0212e4,c33930c5-24d3-4de7-a817-a33a3bffb152,POL-0023263,accident,2021-04-08,5399.05,settled,24,2021-04-08 15:12:00,2021-04-08 15:12:00
c8c312a6-0a31-491c-a0dc-61039f3b444c,64b119a3-1138-4804-a2e5-af03f7ed90e7,POL-0022033,accident,2019-12-15,41617.22,settled,19,2019-12-15 12:03:00,2019-12-15 12:03:00
78876b23-4c0d-4f86-983d-5c45eb8e7eb7,59332672-e0fe-41bd-9250-ecd41e25c8ff,POL-0003983,accident,2023-01-29,11760.13,rejected,,2023-01-29 18:10:00,2023-01-29 18:10:00
9e90fab8-9632-42ab-b2db-c0ce291c1f4d,b2b96d93-58e9-40ca-a9da-050493445f47,POL-0024335,accident,2021-04-23,19638.09,settled,42,2021-04-23 13:08:00,2021-04-23 13:08:00
270bbfb4-b275-4dee-95cd-7ea070e87e52,c29a6790-d9b0-4ce1-98fc-e508ccdfdd20,POL-0019230,accident,2021-10-26,11653.24,settled,41,2021-10-26 15:56:00,2021-10-26 15:56:00
c043347d-6c17-4c55-b2fe-7395ca31e4ee,de8442f3-a331-4cbb-9ae6-4015e0346019,POL-0000183,accident,2024-05-20,3443.66,open,,2024-05-20 18:56:00,2024-05-20 18:56:00
4d4bca76-9997-49e2-b3e2-ddf9fe9fd11a,922491a3-3a0e-4381-8837-1d8ff1c79b72,POL-0000606,windscreen,2020-05-20,25680.52,open,,2020-05-20 15:55:00,2020-05-20 15:55:00
b3b6c32e-1b77-469c-93a3-2f1f40ef05bc,0747460f-f018-4c83-bf5a-bcadc426687e,POL-0003542,fire,2024-12-19,2367.42,open,,2024-12-19 10:48:00,2024-12-19 10:48:00
80f7d684-248f-4adb-b6d8-5d785cad521e,6e9656e3-9178-4b4b-be4b-8e76f650a90b,POL-0005996,theft,2022-04-20,37164.02,settled,94,2022-04-20 17:28:00,2022-04-20 17:28:00
5c19011c-b9f2-40cd-932b-88ef56afb3be,e3a21959-4eee-4ac7-a521-0d4fc969289d,POL-0024866,theft,2020-03-19,19772.35,settled,164,2020-03-19 17:03:00,2020-03-19 17:03:00
1e78957d-a8a9-473d-8c9e-e3bce0c4ee10,b6336ecb-d619-4717-9448-e7a048d1c33d,POL-0004361,accident,2020-08-19,40074.34,settled,48,2020-08-19 15:26:00,2020-08-19 15:26:00
e8fe4de0-1b18-4560-8899-8cae6989e46b,5873dc2f-601b-4339-a04e-241341a5cf10,POL-0010106,accident,2024-10-07,4472.03,rejected,,2024-10-07 12:11:00,2024-10-07 12:11:00
0ac93291-35e7-4d21-82d1-3c64c21eaccd,c1c0af68-e6b2-4bc7-89b9-fbe3247fcb5d,POL-0018248,windscreen,2020-11-10,20920.45,settled,29,2020-11-10 12:03:00,2020-11-10 12:03:00
2900b858-d6ab-48d4-823e-388f39543842,e21e28d5-0074-4072-944a-29f6ba27a2f4,POL-0021237,accident,2021-05-16,2101.66,settled,75,2021-05-16 18:58:00,2021-05-16 18:58:00
00b000bd-8f97-463b-ac77-d1d1fe84a90b,de3bdbe4-bb5e-40a7-8ceb-c77e934ca2de,POL-0011723,fire,2021-02-08,14893.04,settled,177,2021-02-08 11:40:00,2021-02-08 11:40:00
24ef88ce-5aa5-4f6a-8206-b5e090ec53f8,8d77fa08-58db-4aa2-88a5-ffbc84499b30,POL-0018066,weather,2021-04-22,26521.13,settled,112,2021-04-22 16:05:00,2021-04-22 16:05:00
20a7c744-9d86-4f90-b251-028c7c3fe222,ecdcad7c-22d1-4114-b708-e71119c5d177,POL-0020718,accident,2018-12-24,7920.55,open,,2018-12-24 13:50:00,2018-12-24 13:50:00
bdb7d30b-89a5-43e7-b555-0c1b73f83c35,529a68fd-7625-4b05-b909-cc08558fcd3b,POL-0005403,fire,2023-07-08,18680.73,settled,17,2023-07-08 16:37:00,2023-07-08 16:37:00
8e9ba66b-05e0-4bd5-a8ca-91d7592a0076,b060052b-7a24-4c6b-9481-cc867eea99cf,POL-0021101,weather,2021-02-20,1980.17,open,,2021-02-20 13:04:00,2021-02-20 13:04:00
a3d3a376-8496-430f-9df3-879fe346fbc1,a3c88bf7-1a46-44c0-949f-feca3988c3dd,POL-0005082,weather,2019-03-14,6091.87,open,,2019-03-14 14:39:00,2019-03-14 14:39:00
884c4954-6372-43c2-851a-8d6555e2901f,78a640f5-3026-48d9-9e39-46400a30c7ac,POL-0015497,accident,2024-11-19,997.01,open,,2024-11-19 17:36:00,2024-11-19 17:36:00
32972bcb-8bbc-4c9d-a848-043b0907d24a,7410a7e4-1944-44aa-9c78-14666e4bbde5,POL-0014096,fire,2022-05-31,26968.56,open,,2022-05-31 16:59:00,2022-05-31 16:59:00
96688442-ca72-4236-8b95-c6f088794a39,e98cae37-e9f5-4b6f-9208-7c2601b11360,POL-0013613,weather,2020-07-03,13712.3,rejected,,2020-07-03 08:53:00,2020-07-03 08:53:00
9465b2c9-ed1e-4d11-9723-d37a66c1e7ff,eb90b9d4-c87d-45df-8a46-d239c107c372,POL-0007828,theft,2024-02-28,32829.03,settled,138,2024-02-28 14:43:00,2024-02-28 14:43:00
fb9a4973-b4ea-4f2f-96e6-d68eba4f0feb,7bae7384-0b14-48e6-a2b4-70559f5697db,POL-0024286,windscreen,2024-03-29,5109.39,settled,143,2024-03-29 11:59:00,2024-03-29 11:59:00
7f3190e6-2e07-4a70-a810-c372a5d58528,de8d2f2d-3da0-4098-b6aa-ca05d29eafc5,POL-0008209,weather,2019-08-27,5976.11,settled,143,2019-08-27 13:40:00,2019-08-27 13:40:00
fba75f35-e160-4848-ab46-b03a2d184a7d,ede28895-4482-45b3-8b96-a1c2ea965e91,POL-0006892,fire,2021-08-14,2938.93,settled,126,2021-08-14 10:43:00,2021-08-14 10:43:00
a5465ad2-b6e1-4609-b0c3-ab3c17279829,1b4d46d2-4c68-49f0-83e9-5c4744bc6fb4,POL-0015875,accident,2020-08-08,6941.05,rejected,,2020-08-08 10:22:00,2020-08-08 10:22:00
11b58d23-3a25-4abd-abf8-0ad0f1359b48,233b8b4c-3bb6-4b55-a614-32137680992b,POL-0001518,accident,2023-09-15,3563.91,settled,40,2023-09-15 16:38:00,2023-09-15 16:38:00
a4b94dad-c238-47ae-8dc3-8826899a6d8f,dd632a92-1d06-4754-954b-3587c1e2a56d,POL-0005070,accident,2020-03-29,14864.42,settled,119,2020-03-29 17:10:00,2020-03-29 17:10:00
8cccad80-6bdb-4f2e-98fb-d91cfc71b146,d43ebc80-f56f-4cc7-b0cf-9e5ac3e8ce0b,POL-0022767,theft,2019-10-13,24637.53,settled,88,2019-10-13 08:22:00,2019-10-13 08:22:00
20e1c3cd-1c40-479a-8e11-067d362c5ad9,e1feb26a-8560-4f0e-aa74-642a4177b830,POL-0004044,accident,2023-08-24,34870.22,settled,49,2023-08-24 17:07:00,2023-08-24 17:07:00
a79fd30a-b3e5-4280-a88a-8acbf7b7d6c3,be1cc42f-e22c-410a-acb6-cace10690fb5,POL-0004193,weather,2025-02-01,3402.78,open,,2025-02-01 10:24:00,2025-02-01 10:24:00
fdd15290-f673-40af-b72e-473faa6201c6,18f473c0-7bd1-4245-8859-73c1b529c02a,POL-0016608,theft,2022-10-26,20315.12,settled,86,2022-10-26 18:38:00,2022-10-26 18:38:00
fc1cfac9-0dad-48fc-b041-05e1a47e1d97,cb868730-0312-409a-aa5e-0539a1257908,POL-0020867,accident,2024-02-16,5084.37,open,,2024-02-16 14:24:00,2024-02-16 14:24:00
6b477c19-1709-4caa-a190-761b98386242,7673d690-8932-4df3-bbdf-c8d0e1f62944,POL-0012867,accident,2020-05-13,1270.46,rejected,,2020-05-13 13:22:00,2020-05-13 13:22:00
d9cf366d-032c-4535-9e72-0a02837e122c,3c5392bc-5bc9-4f6b-879f-af0eb81651a0,POL-0024488,accident,2023-08-06,22815.19,settled,83,2023-08-06 13:45:00,2023-08-06 13:45:00
7d2ac7a0-a789-48f5-ad5b-616d1cb55d3d,4c9fd13f-b860-42eb-998b-feaa127305b7,POL-0002421,accident,2020-04-29,4213.74,rejected,,2020-04-29 08:54:00,2020-04-29 08:54:00
cdc09cc9-1e19-42d7-bfc3-1bd034e805d8,c0d13d97-7742-41ac-848f-9e2b683f3438,POL-0018343,windscreen,2019-05-22,2328.21,rejected,,2019-05-22 10:21:00,2019-05-22 10:21:00
5fd78453-0b8b-4a28-9990-c371066e3919,22f43d01-7450-4711-bc00-5929ce589464,POL-0017490,accident,2022-03-05,482.91,open,,2022-03-05 13:26:00,2022-03-05 13:26:00
f0efdf9f-ed43-4de5-b23d-4fd027bfbbab,fbb70ca2-0b1a-445c-9198-7258e84388c3,POL-0019842,accident,2024-05-21,13439.61,settled,177,2024-05-21 12:11:00,2024-05-21 12:11:00
a6a213f6-0f36-42ee-9119-375d1d9b7e89,a27353f5-2c17-4061-8de0-770fae26b911,POL-0017409,theft,2019-10-13,16372.61,rejected,,2019-10-13 17:10:00,2019-10-13 17:10:00
c0640853-d089-4ded-800a-d1171dbcd822,d80b71b4-429e-4674-901d-743f02dca907,POL-0015604,accident,2022-09-28,1864.48,rejected,,2022-09-28 18:52:00,2022-09-28 18:52:00
41bee4a5-2703-42c9-9bba-435b2f300c0e,2846cb5f-82dc-4134-a012-9f504e32b44d,POL-0000971,accident,2023-08-17,7345.93,open,,2023-08-17 13:15:00,2023-08-17 13:15:00
9970b787-f07c-4c3b-946d-5ad9256d388b,ec613009-6938-4e06-9a7a-818766e07c0b,POL-0010044,windscreen,2019-02-13,14179.72,open,,2019-02-13 13:08:00,2019-02-13 13:08:00
6a0410e7-b696-4202-a5bc-8527151f7cd2,b6a20e17-6e6d-46c9-bac7-d3f29d09680e,POL-0011978,accident,2019-03-26,1146.96,settled,46,2019-03-26 14:38:00,2019-03-26 14:38:00
4372bb94-3e01-4ed1-a0d5-dad42ea3803d,b336c545-8fb9-4874-9bb6-261e86439db9,POL-0005500,fire,2024-10-06,9521.01,settled,53,2024-10-06 08:02:00,2024-10-06 08:02:00
692ff162-9fcf-4a38-9068-c34a839813b6,3b8dcd50-7d69-4a34-a969-8f8d68e647dd,POL-0008438,accident,2019-09-12,309.35,settled,32,2019-09-12 08:41:00,2019-09-12 08:41:00
7c60d341-e339-4493-b694-f457dbc13cba,92b44c29-b858-46a1-bfc2-0fe6357922d6,POL-0002985,theft,2018-09-30,412.41,rejected,,2018-09-30 10:52:00,2018-09-30 10:52:00
7e21c589-17ba-4724-b90e-6eb7513cce28,286aa593-3905-4a11-8305-73464fadf1e0,POL-0007343,theft,2023-09-20,9149.17,rejected,,2023-09-20 17:59:00,2023-09-20 17:59:00
0a9a1dcf-5db3-49d4-87bd-b29a985d6007,a1acf232-4eb5-4d2f-a3f0-ccb922cf988c,POL-0019661,weather,2020-08-19,1500.74,rejected,,2020-08-19 17:01:00,2020-08-19 17:01:00
ca0b3dc3-5dff-47b7-84c4-95a6ea340853,af31c5e0-42e8-4113-82ed-63bdbf655973,POL-0000524,weather,2024-09-22,16006.78,settled,39,2024-09-22 17:00:00,2024-09-22 17:00:00
74b92c22-d691-4004-be91-6d34917bf465,5b647166-8c57-4ad5-ba21-5d70e006f909,POL-0008415,accident,2021-06-06,1718.9,rejected,,2021-06-06 10:27:00,2021-06-06 10:27:00
46f13dce-f799-4eed-a05f-be31d31f3390,d530d53a-95bc-428e-94a3-800a6d563248,POL-0014301,accident,2020-08-01,14411.25,open,,2020-08-01 15:21:00,2020-08-01 15:21:00
d547a0b3-be75-447a-b3e5-3df619fe63e7,a5e5cbe1-63ef-4f37-a939-f79e3c37be87,POL-0017606,windscreen,2022-03-23,6502.54,settled,146,2022-03-23 09:06:00,2022-03-23 09:06:00
4098cc17-80ce-43b1-96d1-f0a80d70a884,6a4f1f06-db18-45b6-8267-2269e104c6e3,POL-0007851,accident,2022-06-02,1735.31,rejected,,2022-06-02 18:27:00,2022-06-02 18:27:00
96b2cc21-1979-49c2-be37-67ed3349138e,28144adf-f76f-473f-b586-14fc660efcbb,POL-0017590,theft,2023-01-25,9554.48,open,,2023-01-25 12:28:00,2023-01-25 12:28:00
01dd84f9-8e05-4046-8aea-93e0909ef88b,f0155339-e79a-4af4-8ed6-6716b714362c,POL-0021198,theft,2020-06-08,12937.09,settled,159,2020-06-08 16:02:00,2020-06-08 16:02:00
8f7fb00f-be50-4cd1-bf1d-bad7e641c5e9,5a6cb077-3d55-4fb0-a332-599685cbe012,POL-0022452,weather,2019-10-08,30573.74,open,,2019-10-08 09:54:00,2019-10-08 09:54:00
2e38150d-077b-4b0e-b20c-dbd8c5f5151f,d4dbfe52-4f30-4034-96ba-680ca5229c11,POL-0016202,accident,2021-12-04,5857.67,open,,2021-12-04 14:54:00,2021-12-04 14:54:00
0eaa536f-09be-4a6c-8e2a-75d0933ad5c3,03d256c9-7ed7-4aaf-ac62-af36113e7654,POL-0010421,theft,2021-02-16,13066.73,settled,153,2021-02-16 13:57:00,2021-02-16 13:57:00
55826519-3052-4680-9609-29e695ca779a,1081caed-37de-4ba4-b1ea-64959172499e,POL-0014356,accident,2024-08-02,2597.13,settled,69,2024-08-02 09:14:00,2024-08-02 09:14:00
68683a41-a335-46dc-b305-57526517a335,5f171344-42e9-4e71-a88f-f1d6a41a5938,POL-0017583,accident,2021-02-19,19475.54,settled,85,2021-02-19 16:21:00,2021-02-19 16:21:00
2f5f9694-de27-4e9d-8771-ecdb40842257,b2c1f9ae-1d01-4eed-b9f6-14da9c269842,POL-0012265,accident,2019-07-12,11638.22,settled,168,2019-07-12 10:43:00,2019-07-12 10:43:00
9ea1995d-c247-484c-b239-41fc644c9c2e,bbfe6e8f-ab0b-424d-819f-bda6d7828e7c,POL-0009757,fire,2022-04-02,4779.1,settled,27,2022-04-02 12:58:00,2022-04-02 12:58:00
fdf8892f-6d72-41c2-9a5e-518b60193916,3d0ffe7d-76df-451a-ae95-dfe6e609d956,POL-0018406,theft,2020-04-19,38130.05,settled,17,2020-04-19 11:17:00,2020-04-19 11:17:00
e29378ad-68dd-44f2-84ef-90f1e4ee83fb,9917d5af-9dc7-44b9-8f8f-182689166cab,POL-0005941,weather,2023-03-16,13380.67,settled,97,2023-03-16 13:03:00,2023-03-16 13:03:00
f6bb1127-e6a9-46ea-b048-d233e9955a93,8e95d4a0-6b2a-4d38-9ac2-f6dbc9195943,POL-0001887,theft,2018-08-06,5044.37,rejected,,2018-08-06 16:45:00,2018-08-06 16:45:00
8858c1ae-6fb0-4bfc-a0f9-d1b5f89be041,44489a83-9735-4c68-ad9c-960e08b05d50,POL-0024836,windscreen,2021-06-22,6802.8,settled,180,2021-06-22 12:26:00,2021-06-22 12:26:00
e0efa239-4e37-473f-affd-d37f11228f83,37dc0c90-fc0a-4881-acfd-de0b9abeef5f,POL-0007119,fire,2019-11-30,3154.83,settled,105,2019-11-30 12:39:00,2019-11-30 12:39:00
8b864889-fd7b-4dd6-925d-69df80c9c709,7eaaf14b-7d66-46cb-97d1-cbf6bd22646a,POL-0008329,windscreen,2020-02-07,10829.73,settled,98,2020-02-07 10:32:00,2020-02-07 10:32:00
d9c3b3c8-174d-492f-90d8-6b70617e982a,2e5ddd2a-c9ed-426b-b062-9c39c78c3c26,POL-0017516,accident,2019-09-15,16470.84,open,,2019-09-15 11:23:00,2019-09-15 11:23:00
f02fecd7-bbb7-4e05-acab-15dd9d58a1d6,7f6acd17-3d1d-4ef7-a955-4b00f872f38d,POL-0014685,theft,2022-04-25,3051.87,rejected,,2022-04-25 14:41:00,2022-04-25 14:41:00
beabb3b6-940c-45e4-ac33-d69be23a3da4,5aef5294-31ff-4db2-b2b8-a4c63098975b,POL-0020887,accident,2019-01-27,24781.43,settled,106,2019-01-27 18:05:00,2019-01-27 18:05:00
6f1abe7f-ea09-4f8f-8a59-8019c6a188e9,4f332f42-53af-4164-8ca1-87aeb8dcc938,POL-0024525,windscreen,2021-07-03,14293.04,open,,2021-07-03 09:15:00,2021-07-03 09:15:00
1ea80454-b947-48fc-81b3-8383d1b53cf1,7112fee3-1a75-4014-ac66-f69d35d0e5b5,POL-0014407,weather,2021-04-28,5293.24,open,,2021-04-28 08:30:00,2021-04-28 08:30:00
771a71fc-7043-4a56-a886-7e9d67c32743,177a62c0-9015-4bc1-8d0e-8e1844fd18f3,POL-0004099,fire,2023-08-28,42465.92,settled,4,2023-08-28 18:20:00,2023-08-28 18:20:00
e35773a8-05b2-4590-818d-d8dc4fde68bc,b12f1af5-0dd7-434d-a921-567a8af61a02,POL-0021493,accident,2025-05-26,2270.5,open,,2025-05-26 18:36:00,2025-05-26 18:36:00
7fc8b474-43bd-4f17-b755-14250474ddd5,1bbe5ed3-1e23-4ede-ae0e-cc3c355f371b,POL-0008582,weather,2019-06-20,1478.17,rejected,,2019-06-20 16:34:00,2019-06-20 16:34:00
208ad768-c04d-46cf-83c7-6874293f0810,c2582d11-2708-46c2-8b19-3b7e05b00e44,POL-0020218,theft,2022-08-20,2240.58,rejected,,2022-08-20 11:16:00,2022-08-20 11:16:00
8c5e06eb-42d5-4a22-9b76-24c66b3bd9dc,d4bdd292-daa5-4b68-b3ea-85f16203fee4,POL-0003979,fire,2022-02-23,23463.68,settled,121,2022-02-23 18:01:00,2022-02-23 18:01:00
4208b27c-0737-45df-85d4-afa9fbaf872a,74ceb3f2-f6bc-457f-b923-c2c231c594f9,POL-0012980,accident,2025-01-20,9820.94,open,,2025-01-20 17:05:00,2025-01-20 17:05:00
fe6d639b-7868-483c-9428-cd8b46672c7d,f548fc12-618e-44b9-a819-3d36b0de383a,POL-0001872,fire,2020-04-13,2860.43,open,,2020-04-13 09:14:00,2020-04-13 09:14:00
74ddc1ce-623e-4cbe-833c-044675bfb2fa,fae26665-3d88-44dc-8587-7082b9110d0c,POL-0013682,windscreen,2019-01-19,17433.87,settled,78,2019-01-19 15:33:00,2019-01-19 15:33:00
455602cc-5b76-412c-9c3f-a38d0f8d7368,ae5ccb0e-853b-47cc-923e-f970d998d21a,POL-0013872,accident,2023-12-18,14959.47,settled,26,2023-12-18 12:43:00,2023-12-18 12:43:00
e7c93763-e5a8-4c13-a7f3-943fcc21453b,a7f67606-2de9-4b39-bc12-9ab058dbcc57,POL-0007396,accident,2020-11-08,10454.08,settled,14,2020-11-08 14:17:00,2020-11-08 14:17:00
162abb43-0b46-462c-8d65-f69b013350e2,0a5d8e72-8042-443a-baaa-4d23a2ecc339,POL-0002728,theft,2023-01-07,12863.27,settled,111,2023-01-07 09:08:00,2023-01-07 09:08:00
b99b6c36-7c8b-4110-b5b3-b17a85b1805e,c814fa6e-0e91-4246-991d-eafa60e837b6,POL-0022862,accident,2021-05-08,14305.18,settled,112,2021-05-08 09:13:00,2021-05-08 09:13:00
4e5c4389-1e8e-43d5-b96c-e7e10979b5ae,26a305c8-8aab-4b29-b2aa-f176661f7cb4,POL-0013536,weather,2020-06-18,18114.06,settled,177,2020-06-18 08:35:00,2020-06-18 08:35:00
6c623c1b-fe1f-449b-af22-968ebd5549ae,d19c6965-29c1-478d-b221-c688b668b0b5,POL-0004743,windscreen,2018-09-02,6829.31,open,,2018-09-02 11:35:00,2018-09-02 11:35:00
cf39385d-0c14-4052-a337-54e05e1370fa,620abef7-0953-4402-a960-af6ecdb9e149,POL-0012699,accident,2024-03-03,2924.28,rejected,,2024-03-03 18:14:00,2024-03-03 18:14:00
00d427d5-55cb-498f-8e2f-b0e944c700aa,fe994e9d-7507-47ce-a6b0-cfe6c44f6bcb,POL-0014000,weather,2021-08-22,5064.47,settled,154,2021-08-22 15:53:00,2021-08-22 15:53:00
fc16d753-db5b-479b-98b2-e28dfc9ae2bb,1414b6e9-ba4a-4698-a539-4a2510462172,POL-0016287,theft,2022-09-03,10211.73,settled,96,2022-09-03 13:58:00,2022-09-03 13:58:00
f1a9b5f1-a56c-4564-ba85-4b7f7fde6f06,5053cfe5-a790-4c62-a93d-de49ed61a358,POL-0005392,fire,2020-03-22,15042.75,settled,10,2020-03-22 18:06:00,2020-03-22 18:06:00
12a22b2d-9c09-4af7-a095-9621d1de50c3,d7b6cc2e-77de-4545-8022-8efefa66e642,POL-0013130,weather,2021-02-15,6888.46,rejected,,2021-02-15 15:30:00,2021-02-15 15:30:00
f84e05d3-6abf-4a36-94d0-804746100b52,94b91db4-b18e-4621-a0c8-6108c64c2c88,POL-0012803,fire,2024-05-06,5079.31,settled,107,2024-05-06 08:40:00,2024-05-06 08:40:00
efaa27b1-6012-4482-ad08-f1126e64470a,0b8b58ff-c84a-483c-90a1-9611595d88b8,POL-0014446,theft,2023-08-01,4838.62,settled,167,2023-08-01 16:17:00,2023-08-01 16:17:00
342db1ec-9a6b-4d7d-8237-1fe1c40c100a,e9efe9ef-88f6-4833-844a-4519af7e04b4,POL-0008094,windscreen,2019-07-09,1571.1,open,,2019-07-09 18:20:00,2019-07-09 18:20:00
be09a435-4452-4dcb-8fdc-7141467992e4,671de53b-5a54-43f5-865d-894e1782e014,POL-0009173,accident,2024-09-19,18091.71,settled,49,2024-09-19 18:08:00,2024-09-19 18:08:00
f8810a88-e3e7-4d39-87bb-69329f1aeedb,6a1f8f96-fb3c-4147-938a-9a4e0762aba4,POL-0003981,windscreen,2020-06-17,11432.65,rejected,,2020-06-17 10:02:00,2020-06-17 10:02:00
c51852ca-255e-4555-8e35-f1e876c6e336,d737c232-6980-4827-99d5-e5fc3f05a2ce,POL-0000106,fire,2025-03-12,5610.59,rejected,,2025-03-12 11:11:00,2025-03-12 11:11:00
adbf4c9b-5520-4db7-9fed-c06f310d3ec3,d5f76ec6-84ef-47d4-8079-b051a59c57a6,POL-0009930,accident,2021-06-29,507.96,rejected,,2021-06-29 17:45:00,2021-06-29 17:45:00
a7e3e987-e6ae-4005-8f75-69f2aecd7ea7,cdd7970d-7d27-4372-831c-0a7078d1ea81,POL-0019168,fire,2024-04-07,6794.66,open,,2024-04-07 12:40:00,2024-04-07 12:40:00
e7da31eb-2f02-47dc-8451-20bf2ca5ff34,1a1a949f-9a63-40e3-b243-276ec74a2f07,POL-0001143,theft,2020-07-19,17175.05,settled,137,2020-07-19 17:51:00,2020-07-19 17:51:00
d609d0ab-501b-49ab-9c2a-9d104cded4ea,a452fab6-5526-44b0-9c5f-f4590c963660,POL-0001233,windscreen,2020-09-22,8679.51,open,,2020-09-22 15:50:00,2020-09-22 15:50:00
